VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,    "relrms[k]"   ,    "relrms[w]"   
          1,           0,           3,      -3.427391855,      -0.877194054,     -0.7872886198,        2.07627896,       -1.86293829,       3.548543017,       1.022452836,      0.4125553944,                 0,                 0,                 0,      0.2239173315,       1.022452836,      0.4125553944,                 0,      0.4034957702,              -nan,     -0.1330026148,    -0.08425400055,    -0.09394610801,     -0.1183569705,     -0.3414946327,     -0.1904732652
          1,           0,           4,      -3.516984676,     -0.9558867805,     -0.8802701259,       1.990428937,      -1.931505275,       3.500227923,      0.9425522842,      0.4113920328,                 0,                 0,                 0,      0.2226831859,      0.9425522842,      0.4113920328,                 0,       0.436466008,              -nan,     -0.2225954365,      -0.162946727,     -0.1869276141,     -0.2042069939,     -0.4100616177,     -0.2387883593
          2,           0,           0,      -2.619193481,     -0.1432143999,    -0.05672916335,       2.846062332,       2.613639169,       6.873255196,      0.8604208168,       0.225923146,                 0,                 0,                 0,      0.1051526234,      0.8604208168,       0.225923146,                 0,        0.26257285,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          2,           0,           1,      -2.909604215,      -0.323965793,     -0.2627080696,       2.568562401,       1.865023702,        6.09475744,       0.777316754,      0.2646851613,                 0,                 0,                 0,       0.125427573,       0.777316754,      0.2646851613,                 0,      0.3405113295,              -nan,      -0.290410734,     -0.1807513931,     -0.2059789063,     -0.2774999312,     -0.7486154661,     -0.7784977555
          2,           0,           2,      -3.158435329,      -0.511373652,     -0.4748980709,       2.339999344,      0.7771061096,       4.964712013,      0.6941515157,      0.2953549248,                 0,                 0,                 0,      0.1424180604,      0.6941515157,      0.2953549248,                 0,      0.4254905711,              -nan,     -0.5392418482,     -0.3681592521,     -0.4181689076,     -0.5060629881,      -1.836533059,      -1.908543183
          2,           0,           3,      -3.365746452,     -0.7083833571,     -0.7011432457,       2.148939025,     -0.6789260252,       3.577357559,      0.6112618119,      0.3051104696,                 0,                 0,                 0,      0.1467512939,      0.6112618119,      0.3051104696,                 0,      0.4991485868,              -nan,     -0.7465529714,     -0.5651689573,     -0.6444140824,     -0.6971233068,      -3.292565194,      -3.295897637
          2,           0,           4,      -3.512849684,     -0.9003383279,     -0.9340121141,       2.001058219,      -1.595747527,       3.323190413,      0.5284859123,      0.3043270932,                 0,                 0,                 0,      0.1443882142,      0.5284859123,      0.3043270932,                 0,       0.575847125,              -nan,     -0.8936562033,      -0.757123928,     -0.8772829507,     -0.8450041136,      -4.209386696,      -3.550064783
          2,           0,           0,      -3.601168714,      -1.064195543,      -1.146720152,       1.899693127,      -1.831508066,       3.279910145,      0.4455529684,       0.298741612,                 0,                 0,                 0,      0.1387760774,      0.4455529684,       0.298741612,                 0,      0.6704962893,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          2,           0,           1,      -3.657369614,      -1.176516679,      -1.281963719,       1.832375818,      -1.957448621,       3.243463725,      0.3626917525,      0.2930933695,                 0,                 0,                 0,      0.1326168831,      0.3626917525,      0.2930933695,                 0,      0.8081059674,              -nan,    -0.05620090016,     -0.1123211367,      -0.135243567,    -0.06731730867,     -0.1259405543,    -0.03644642024
          2,           0,           2,      -3.701904745,      -1.236374767,      -1.318924945,       1.782872864,      -2.043352328,       3.210493324,      0.2811148003,      0.2864819274,                 0,                 0,                 0,      0.1254354922,      0.2811148003,      0.2864819274,                 0,       1.019092297,              -nan,     -0.1007360305,     -0.1721792249,     -0.1722047932,     -0.1168202627,     -0.2118442612,    -0.06941682125
          2,           0,           3,      -3.741722757,      -1.264512102,      -1.309278939,       1.742148851,      -2.108195706,       3.180626894,      0.2032061191,      0.2789302561,                 0,                 0,                 0,      0.1173325572,      0.2032061191,      0.2789302561,                 0,       1.372646933,              -nan,     -0.1405540432,     -0.2003165596,     -0.1625587871,     -0.1575442764,      -0.276687639,     -0.0992832513
          2,           0,           4,      -3.777966893,      -1.279859218,      -1.291304939,       1.706843118,      -2.160525368,       3.153330211,      0.1321667037,      0.2706914013,                 0,                 0,                 0,       0.108598682,      0.1321667037,      0.2706914013,                 0,       2.048105867,              -nan,     -0.1767981793,     -0.2156636752,     -0.1445847874,     -0.1928500092,     -0.3290173013,     -0.1265799345
          3,           0,           0,      -2.432261783,      0.1137304378,      0.1287398364,       3.032464848,       1.947625457,       6.225154106,     0.07098834345,      0.2945794491,                 0,                 0,                 0,        0.10746825,     0.07098834345,      0.2945794491,                 0,       4.149687607,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          3,           0,           1,      -2.888902386,     -0.2519259972,     -0.2836233094,       2.592064084,       1.809433713,       5.355039146,     0.02144803717,      0.2897110565,                 0,                 0,                 0,      0.0993907247,     0.02144803717,      0.2897110565,                 0,         13.507579,              -nan,     -0.4566406029,     -0.3656564351,     -0.4123631458,     -0.4404007642,     -0.1381917445,     -0.8701149595
          3,           0,           2,      -3.180507407,     -0.6040381139,     -0.7044407387,       2.317408805,       1.809431647,       5.462093223,    -0.01526329633,      0.2796729593,                 0,                 0,                 0,     0.09020349104,    -0.01526329633,      0.2796729593,                 0,      -18.32323458,              -nan,     -0.7482456245,     -0.7177685518,     -0.8331805751,     -0.7150560428,     -0.1381938102,     -0.7630608824
          3,           0,           3,      -3.346064771,     -0.8921996064,      -1.019081748,       2.156431139,       1.809431889,       5.503156179,    -0.03988953066,      0.2704376458,                 0,                 0,                 0,     0.08146955373,    -0.03988953066,      0.2704376458,                 0,      -6.779664772,              -nan,     -0.9138029878,      -1.005930044,      -1.147821584,     -0.8760337086,      -0.138193568,     -0.7219979269
          3,           0,           4,      -3.474536819,      -1.072621893,      -1.124678151,        2.03107148,       1.809431883,       5.374974773,     -0.0547041091,      0.2619217249,                 0,                 0,                 0,     0.07313092478,     -0.0547041091,      0.2619217249,                 0,      -4.787971675,              -nan,      -1.042275036,       -1.18635233,      -1.253417988,      -1.001393368,     -0.1381935741,      -0.850179333
          3,           0,           0,      -3.585695279,      -1.177976783,      -1.162454105,        1.92314801,       1.809431891,       5.472908346,    -0.06295935103,      0.2513725803,                 0,                 0,                 0,     0.06374091255,    -0.06295935103,      0.2513725803,                 0,      -3.992617081,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          3,           0,           1,      -3.678210389,       -1.25093781,      -1.192726142,       1.831727171,       1.809431893,       5.493642709,    -0.06803889656,      0.2427700243,                 0,                 0,                 0,     0.05547471386,    -0.06803889656,      0.2427700243,                 0,       -3.56810643,              -nan,    -0.09251511005,    -0.07296102728,    -0.03027203706,    -0.09142083937,                 0,                 0
          3,           0,           2,      -3.751131553,      -1.308412758,       -1.21939343,        1.75720275,       1.809431885,       5.391093243,    -0.07264242053,      0.2335331217,                 0,                 0,                 0,      0.0468545902,    -0.07264242053,      0.2335331217,                 0,      -3.214831224,              -nan,     -0.1654362737,     -0.1304359757,    -0.05693932516,     -0.1659452603,  -8.081652458e-09,     -0.1025494656
          3,           0,           3,      -3.807317888,      -1.355756638,      -1.242854807,       1.697947159,       1.809431888,       5.461978569,    -0.07821428712,      0.2234720401,                 0,                 0,                 0,     0.03781848307,    -0.07821428712,      0.2234720401,                 0,      -2.857176716,              -nan,      -0.221622609,     -0.1777798554,    -0.08040070189,     -0.2252008514,  -4.707578993e-09,    -0.03166413962
          3,           0,           4,      -3.851654431,      -1.395300597,      -1.264332561,       1.650471118,       1.809431895,       5.503127404,    -0.08488409584,      0.2129124109,                 0,                 0,                 0,     0.02867111473,    -0.08488409584,      0.2129124109,                 0,      -2.508272118,              -nan,     -0.2659591515,     -0.2173238138,     -0.1018784559,     -0.2726768924,                 0,                 0
          4,           0,           0,      -2.345527297,      0.1969959648,       0.154583492,        3.11964263,      0.9640923619,       5.636183545,    -0.09142827944,      0.2333353389,                 0,                 0,                 0,     0.02729252285,    -0.09142827944,      0.2333353389,                 0,       -2.55211342,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          4,           0,           1,      -2.805736694,     -0.3176931535,     -0.3988945823,       2.677611324,      0.8455550979,         5.6556428,    -0.09703369115,        0.22757626,                 0,                 0,                 0,     0.02024584079,    -0.09703369115,        0.22757626,                 0,      -2.345332402,              -nan,     -0.4602093971,     -0.5146891183,     -0.5534780743,     -0.4420313057,      -0.118537264,                 0
          4,           0,           2,      -3.104738181,     -0.7400796411,       -0.80523896,       2.395939033,      0.8455371887,       5.672775908,     -0.1002191012,       0.217067465,                 0,                 0,                 0,     0.01277403635,     -0.1002191012,       0.217067465,                 0,      -2.165929073,              -nan,     -0.7592108838,     -0.9370756058,     -0.9598224519,     -0.7237035968,     -0.1185551732,                 0
          4,           0,           3,      -3.354145551,     -0.9996075607,      -1.002811043,       2.165364214,       0.845536879,       5.655868739,     -0.1003510352,       0.207685476,                 0,                 0,                 0,    0.006417001581,     -0.1003510352,       0.207685476,                 0,      -2.069589771,              -nan,      -1.008618254,      -1.196603525,      -1.157394535,     -0.9542784164,     -0.1185554829,    -0.01690716924
          4,           0,           4,      -3.570022365,      -1.171741051,      -1.140666851,       1.965484894,      0.8455368317,        5.66750173,    -0.09760655539,       0.199564603,                 0,                 0,                 0,    0.001150302929,    -0.09760655539,       0.199564603,                 0,      -2.044581967,              -nan,      -1.224495068,      -1.368737016,      -1.295250343,      -1.154157736,     -0.1185555302,    -0.00527417881
          4,           0,           0,      -3.736498557,      -1.297996755,      -1.239870814,       1.802147376,      0.8455369175,       5.673097661,    -0.09288531949,      0.1890606076,                 0,                 0,                 0,   -0.004999814307,    -0.09288531949,      0.1890606076,                 0,      -2.035419684,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          4,           0,           1,      -3.847871519,       -1.38505953,      -1.301158514,       1.680477022,      0.8455368304,       5.656092775,    -0.08748053186,      0.1818942331,                 0,                 0,                 0,   -0.008896153408,    -0.08748053186,      0.1818942331,                 0,      -2.079253855,              -nan,     -0.1113729618,    -0.08706277457,    -0.06128769988,     -0.1216703541,  -8.709588539e-08,    -0.01700488566
          4,           0,           2,      -3.917426257,      -1.442196092,      -1.336942337,       1.597106294,      0.8455368409,       5.667272156,    -0.08276828829,      0.1742634857,                 0,                 0,                 0,     -0.0127211688,    -0.08276828829,      0.1742634857,                 0,      -2.105437836,              -nan,     -0.1809276998,     -0.1441993362,    -0.09707152302,     -0.2050410823,  -7.662693458e-08,   -0.005825504841
          4,           0,           3,      -3.962766438,      -1.479772254,      -1.358793278,        1.54155535,      0.8455368818,       5.673320496,    -0.07981503895,      0.1657290012,                 0,                 0,                 0,    -0.01674625418,    -0.07981503895,      0.1657290012,                 0,      -2.076413209,              -nan,     -0.2262678812,     -0.1817754982,     -0.1189224641,      -0.260592026,  -3.567614548e-08,                 0
          4,           0,           4,      -3.995590435,      -1.505699902,      -1.373808988,       1.502896217,      0.8455368432,       5.655851509,    -0.07918124168,      0.1565402163,                 0,                 0,                 0,     -0.0208390873,    -0.07918124168,      0.1565402163,                 0,      -1.976986127,              -nan,     -0.2590918781,     -0.2077031468,     -0.1339381745,     -0.2992511584,  -7.424569481e-08,    -0.01746898683
          5,           0,           0,      -2.256305802,      0.2251111319,      0.1670522362,       3.209055228,      0.8470131401,       5.323706236,    -0.08059089699,      0.1768381709,                 0,                 0,                 0,    -0.01766037964,    -0.08059089699,      0.1768381709,                 0,      -2.194269794,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          5,           0,           1,      -2.748263662,     -0.3324220117,     -0.3974845398,       2.737697093,      -1.245653062,       5.300680089,    -0.08416390104,      0.1726373416,                 0,                 0,                 0,    -0.01985087646,    -0.08416390104,      0.1726373416,                 0,      -2.051204132,              -nan,     -0.4919578602,     -0.5575331436,      -0.564536776,     -0.4713581354,      -2.092666202,    -0.02302614704
          5,           0,           2,      -3.151951677,     -0.7137020025,     -0.7843940869,       2.361210417,      -2.481656947,       4.390338296,     -0.0890750697,      0.1634135251,                 0,                 0,                 0,    -0.02284493374,     -0.0890750697,      0.1634135251,                 0,       -1.83455961,              -nan,     -0.8956458749,     -0.9388131344,     -0.9514463231,     -0.8478448108,      -3.328670087,     -0.9333679409
          5,           0,           3,      -3.506119898,      -0.977055575,      -1.046496404,       2.041642576,      -2.558134807,       3.176495159,    -0.09466050598,      0.1549755725,                 0,                 0,                 0,    -0.02514276521,    -0.09466050598,      0.1549755725,                 0,       -1.63717245,              -nan,      -1.249814096,      -1.202166707,      -1.213548641,      -1.167412652,      -3.405147947,      -2.147211077
          5,           0,           4,       -3.77986562,      -1.170919623,      -1.211089874,       1.787147758,        -2.5820975,        2.69522387,     -0.1003317241,      0.1476869061,                 0,                 0,                 0,    -0.02663068003,     -0.1003317241,      0.1476869061,                 0,      -1.471986128,              -nan,      -1.523559818,      -1.396030755,      -1.378142111,       -1.42190747,      -3.429110641,      -2.628482366
          5,           0,           0,      -3.948735444,      -1.305345779,       -1.30346549,       1.603875804,      -2.600062939,       2.676515327,     -0.1055972615,      0.1371420583,                 0,                 0,                 0,    -0.02959445538,     -0.1055972615,      0.1371420583,                 0,      -1.298727414,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          5,           0,           1,      -4.037129065,      -1.396950686,      -1.360420323,        1.48820903,      -2.616825733,       2.659369185,     -0.1100000712,      0.1309677202,                 0,                 0,                 0,    -0.02967779393,     -0.1100000712,      0.1309677202,                 0,      -1.190614868,              -nan,    -0.08839362048,    -0.09160490629,    -0.05695483313,     -0.1156667739,    -0.01676279375,    -0.01714614208
          5,           0,           2,      -4.086202018,       -1.45966687,      -1.399507824,       1.420436837,      -2.632688053,        2.64540912,     -0.1132463167,       0.124358389,                 0,                 0,                 0,    -0.02952300469,     -0.1132463167,       0.124358389,                 0,      -1.098123035,              -nan,     -0.1374665737,     -0.1543210907,     -0.0960423343,     -0.1834389668,    -0.03262511412,    -0.03110620684
          5,           0,           3,      -4.119321367,      -1.503005279,      -1.428291085,        1.37821453,      -2.647848216,       2.634467299,     -0.1151592427,      0.1167913574,                 0,                 0,                 0,    -0.02943587104,     -0.1151592427,      0.1167913574,                 0,      -1.014172677,              -nan,     -0.1705859229,     -0.1976594994,     -0.1248255951,     -0.2256612737,     -0.0477852764,    -0.04204802769
          5,           0,           4,      -4.146498045,      -1.534123411,      -1.451264167,       1.347123419,      -2.662460156,       2.625866317,     -0.1157171913,      0.1085393969,                 0,                 0,                 0,    -0.02936540273,     -0.1157171913,      0.1085393969,                 0,     -0.9379712353,              -nan,     -0.1977626002,     -0.2287776317,      -0.147798677,      -0.256752385,    -0.06239721691,    -0.05064901037
          6,           0,           0,      -2.179661495,      0.2775138291,      0.2056476664,       3.285623574,      0.7276314768,       4.900351174,      -0.114852475,      0.1285471974,                 0,                 0,                 0,     -0.0225194608,      -0.114852475,      0.1285471974,                 0,      -1.119237504,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          6,           0,           1,       -2.73675901,      -0.274426861,     -0.3698366269,       2.753522689,      -1.300067319,       2.996006941,     -0.1132386489,      0.1255883612,                 0,                 0,                 0,    -0.02081262638,     -0.1132386489,      0.1255883612,                 0,      -1.109059163,              -nan,     -0.5570975149,     -0.5519406901,     -0.5754842933,     -0.5321008856,      -2.027698796,      -1.904344232
          6,           0,           2,      -3.231600818,     -0.6916182844,     -0.8076161899,       2.294019575,      -2.568619667,       2.605041938,     -0.1109642183,      0.1174194346,                 0,                 0,                 0,    -0.02037760666,     -0.1109642183,      0.1174194346,                 0,      -1.058173854,              -nan,      -1.051939323,     -0.9691321135,      -1.013263856,     -0.9916039993,      -3.296251144,      -2.295309236
          6,           0,           3,      -3.645938365,      -1.006164261,      -1.098591337,       1.917208966,      -2.669135662,       2.593643135,     -0.1082160097,      0.1097423815,                 0,                 0,                 0,    -0.01981557415,     -0.1082160097,      0.1097423815,                 0,      -1.014104861,              -nan,       -1.46627687,       -1.28367809,      -1.304239004,      -1.368414609,      -3.396767139,      -2.306708039
          6,           0,           4,      -3.918749716,      -1.220600357,      -1.264208916,       1.645509057,      -2.685774271,       2.582129191,     -0.1050582435,      0.1030230623,                 0,                 0,                 0,    -0.01893447872,     -0.1050582435,      0.1030230623,                 0,     -0.9806280671,              -nan,      -1.739088221,      -1.498114186,      -1.469856583,      -1.640114518,      -3.413405748,      -2.318221983
          6,           0,           0,      -4.056650326,      -1.362348022,      -1.370106657,       1.476612453,      -2.700846798,       2.567923411,     -0.1014245486,     0.09206826512,                 0,                 0,                 0,    -0.02035005942,     -0.1014245486,     0.09206826512,                 0,     -0.9077512925,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          6,           0,           1,      -4.123076244,      -1.460397023,      -1.447094724,       1.384462209,      -2.714895275,       2.553238909,    -0.09706599308,     0.08639095886,                 0,                 0,                 0,    -0.01851721373,    -0.09706599308,     0.08639095886,                 0,     -0.8900229227,              -nan,    -0.06642591801,    -0.09804900146,    -0.07698806755,    -0.09215024406,    -0.01404847736,    -0.01468450141
          6,           0,           2,      -4.159774703,      -1.530553481,      -1.504190548,       1.334720277,      -2.728165847,       2.541230266,    -0.09181004361,     0.08028046382,                 0,                 0,                 0,    -0.01649642535,    -0.09181004361,     0.08028046382,                 0,     -0.8744191884,              -nan,     -0.1031243772,     -0.1682054592,     -0.1340838908,     -0.1418921756,    -0.02731904903,    -0.02669314454
          6,           0,           3,      -4.183415821,       -1.58238764,      -1.546625087,       1.305013314,      -2.740831027,       2.534217775,    -0.08556666709,     0.07321705666,                 0,                 0,                 0,    -0.01456450822,    -0.08556666709,     0.07321705666,                 0,     -0.8556726486,              -nan,     -0.1267654948,     -0.2200396185,     -0.1765184298,     -0.1715991387,    -0.03998422904,    -0.03370563625
          6,           0,           4,      -4.201128186,      -1.622409164,      -1.578458461,        1.28436767,      -2.753030347,       2.530731579,    -0.07842883071,     0.06556773698,                 0,                 0,                 0,    -0.01265879704,    -0.07842883071,     0.06556773698,                 0,     -0.8360157405,              -nan,     -0.1444778599,      -0.260061142,     -0.2083518041,     -0.1922447827,    -0.05218354919,    -0.03719183224
          7,           0,           0,        -2.1201514,      0.3398543199,       0.240158169,        3.34540064,      0.5344327531,       4.718966354,    -0.07039945484,     0.08507995083,                 0,                 0,                 0,   -0.004451579789,    -0.07039945484,     0.08507995083,                 0,      -1.208531387,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          7,           0,           1,      -2.730848188,     -0.2603892111,     -0.3825341349,       2.763259701,      -1.268661888,       3.011677904,    -0.06219499915,     0.08321394485,                 0,                 0,                 0,   -0.001047437949,    -0.06219499915,     0.08321394485,                 0,      -1.337952343,              -nan,      -0.610696788,     -0.6002435309,     -0.6226923039,     -0.5821409384,      -1.803094642,       -1.70728845
          7,           0,           2,      -3.266001515,      -0.769865131,     -0.8932805305,       2.262865144,      -2.625641131,       2.522755048,    -0.05394481359,     0.07615815895,                 0,                 0,                 0,   0.0008241272955,    -0.05394481359,     0.07615815895,                 0,      -1.411779073,              -nan,      -1.145850115,      -1.109719451,        -1.1334387,      -1.082535495,      -3.160073884,      -2.196211307
          7,           0,           3,      -3.654014641,      -1.153410178,      -1.228625448,       1.892832432,      -2.757480427,       2.511549996,    -0.04574781815,     0.06941962633,                 0,                 0,                 0,    0.002455544819,    -0.04574781815,     0.06941962633,                 0,      -1.517441249,              -nan,      -1.533863242,      -1.493264498,      -1.468783617,      -1.452568208,      -3.291913181,      -2.207416359
          7,           0,           4,      -3.860447893,      -1.386648934,      -1.410736355,       1.672116328,      -2.771665014,        2.49833422,     -0.0375317773,     0.06353651529,                 0,                 0,                 0,    0.004047894104,     -0.0375317773,     0.06353651529,                 0,      -1.692872543,              -nan,      -1.740296493,      -1.726503254,      -1.650894524,      -1.673284312,      -3.306097767,      -2.220632134
          7,           0,           0,      -3.966812231,      -1.524423741,      -1.512918874,       1.548548286,      -2.784310275,       2.483196608,    -0.02911775857,     0.05255838342,                 0,                 0,                 0,    0.002569265756,    -0.02911775857,     0.05255838342,                 0,      -1.805028478,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          7,           0,           1,      -4.030860829,      -1.611559344,      -1.566569556,       1.473712183,      -2.796035958,        2.47026681,     -0.0202036186,     0.04784894657,                 0,                 0,                 0,    0.004625332912,     -0.0202036186,     0.04784894657,                 0,      -2.368335471,              -nan,    -0.06404859782,    -0.08713560338,    -0.05365068197,    -0.07483610207,    -0.01172568297,    -0.01292979822
          7,           0,           2,      -4.073614757,      -1.667536758,       -1.58935231,       1.424309974,      -2.807077487,        2.45812495,    -0.01072416865,     0.04281079915,                 0,                 0,                 0,     0.00668667915,    -0.01072416865,     0.04281079915,                 0,      -3.991992344,              -nan,     -0.1068025257,     -0.1431130172,    -0.07643343558,     -0.1242383113,    -0.02276721185,    -0.02507165865
          7,           0,           3,      -4.104159878,      -1.702530996,      -1.595417797,       1.389635053,      -2.817606974,        2.45280748,  -0.0008019871441,     0.03690498015,                 0,                 0,                 0,    0.008497470615,  -0.0008019871441,     0.03690498015,                 0,      -46.01692238,              -nan,     -0.1373476473,     -0.1781072553,    -0.08249892222,     -0.1589132329,    -0.03329669872,      -0.030389128
          7,           0,           4,      -4.127681934,      -1.723477062,      -1.593957689,       1.363737565,      -2.827789214,       2.453412112,     0.00921341292,     0.03055215559,                 0,                 0,                 0,     0.01018428195,     0.00921341292,     0.03055215559,                 0,       3.316051919,              -nan,      -0.160869703,     -0.1990533209,    -0.08103881473,     -0.1848107208,    -0.04347893949,    -0.02978449655
          8,           0,           0,      -2.075331175,      0.3822262179,      0.2644914244,       3.390855274,      0.3229983182,       4.524788284,     0.01911936516,     0.05020529177,                 0,                 0,                 0,     0.01769999927,     0.01911936516,     0.05020529177,                 0,       2.625886965,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          8,           0,           1,      -2.722124359,     -0.2749071811,     -0.4072815214,       2.776030584,      -1.366018578,        2.91314946,     0.02811123859,     0.05008864369,                 0,                 0,                 0,      0.0208164967,     0.02811123859,     0.05008864369,                 0,       1.781801379,              -nan,     -0.6467931849,      -0.657133399,     -0.6717729458,     -0.6148246892,      -1.689016896,      -1.611638824
          8,           0,           2,      -3.279784888,     -0.8413110237,      -0.977894701,       2.254670423,      -2.707090881,       2.466579005,     0.03606969123,     0.04479727837,                 0,                 0,                 0,     0.02232276416,     0.03606969123,     0.04479727837,                 0,       1.241964565,              -nan,      -1.204453713,      -1.223537242,      -1.242386125,       -1.13618485,        -3.0300892,      -2.058209279
