VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,    "relrms[k]"   ,    "relrms[w]"   
          4,           0,           0,      -2.371535686,     0.07835241544,      0.1192874182,       3.060179583,       1.572049164,       6.333395737,     0.06426988644,     -0.4214880954,                 0,                 0,                 0,    -0.02888037339,     0.06426988644,     -0.4214880954,                 0,      -6.558096159,    0.002303147634,                 0,                 0,                 0,                 0,                 0,                 0
          4,           0,           1,      -2.830959584,     -0.4130048367,     -0.4046124041,       2.615703232,      0.5970118878,       6.325972623,     0.06179797786,     -0.4021935992,                 0,                 0,                 0,     -0.0201071365,     0.06179797786,     -0.4021935992,                 0,      -6.508199994,    0.002303147634,     -0.4594238988,     -0.4913572521,     -0.5238998223,     -0.4444763511,     -0.9750372759,   -0.007423114237
          4,           0,           2,      -3.150431871,     -0.8058520121,     -0.8096269628,       2.319204927,     -0.4544254804,       5.711546427,     0.05962298959,     -0.3867402429,                 0,                 0,                 0,    -0.01237561464,     0.05962298959,     -0.3867402429,                 0,      -6.486428231,    0.002303147634,     -0.7788961852,     -0.8842044276,      -0.928914381,     -0.7409746559,      -2.026474644,       -0.62184931
          4,           0,           3,      -3.410565673,      -1.067123601,       -1.04482938,       2.079737354,     -0.7121480696,       5.077974622,     0.05767284868,     -0.3722339655,                 0,                 0,                 0,   -0.004818543998,     0.05767284868,     -0.3722339655,                 0,      -6.454232347,    0.002303147634,      -1.039029987,      -1.145476016,      -1.164116798,     -0.9804422296,      -2.284197233,      -1.255421115
          4,           0,           4,       -3.63487644,      -1.247852672,      -1.202720682,       1.872792229,     -0.7815301629,       4.356245238,      0.0560478524,     -0.3588250351,                 0,                 0,                 0,     0.00238652615,      0.0560478524,     -0.3588250351,                 0,      -6.402119257,    0.002303147634,      -1.263340755,      -1.326205087,        -1.3220081,      -1.187387354,      -2.353579327,        -1.9771505
          4,           0,           0,      -3.819525467,      -1.386088856,      -1.321503132,       1.697484977,      -1.386977632,       3.407764506,     0.05504893051,     -0.3501561392,                 0,                 0,                 0,    0.007385842062,     0.05504893051,     -0.3501561392,                 0,      -6.360816386,    0.002303060125,                 0,                 0,                 0,                 0,                 0,                 0
          4,           0,           1,      -3.955521134,      -1.489720231,      -1.405910538,        1.55797921,      -2.176665037,       3.032273885,      0.0539082206,     -0.3384281864,                 0,                 0,                 0,     0.01429836852,      0.0539082206,     -0.3384281864,                 0,      -6.277858601,    0.002303060125,     -0.1359956663,      -0.103631375,    -0.08440740648,     -0.1395057667,     -0.7896874045,     -0.3754906214
          4,           0,           2,      -4.044529372,      -1.562920641,       -1.46292814,       1.456374157,      -2.225336048,       2.983501238,     0.05277919654,     -0.3270205897,                 0,                 0,                 0,     0.02130800037,     0.05277919654,     -0.3270205897,                 0,      -6.196013034,    0.002303060125,     -0.2250039045,     -0.1768317848,     -0.1414250087,       -0.24111082,     -0.8383584161,     -0.4242632681
          4,           0,           3,      -4.101217323,      -1.612979355,      -1.500930556,       1.386634756,      -2.240641017,       2.959547112,     0.05152517074,     -0.3158726377,                 0,                 0,                 0,     0.02842302561,     0.05152517074,     -0.3158726377,                 0,      -6.130453004,    0.002303060125,     -0.2816918555,     -0.2268904988,     -0.1794274249,     -0.3108502211,     -0.8536633852,     -0.4482173938
          4,           0,           4,      -4.139602246,      -1.647465696,      -1.526940291,       1.338975548,      -2.255271898,       2.950818785,     0.05003320518,      -0.304732467,                 0,                 0,                 0,     0.03570906967,     0.05003320518,      -0.304732467,                 0,      -6.090604548,    0.002303060125,      -0.320076779,     -0.2613768394,     -0.2054371594,     -0.3585094288,     -0.8682942663,     -0.4569457206
          5,           0,           0,       -2.29625256,      0.1158694659,      0.1482211443,       3.136425488,       1.204524463,       5.868205542,     0.04628833533,     -0.2746324159,                 0,                 0,                 0,     0.04917134277,     0.04628833533,     -0.2746324159,                 0,      -5.933080418,    0.002306160387,                 0,                 0,                 0,                 0,                 0,                 0
          5,           0,           1,      -2.781667973,     -0.4196457742,      -0.397095343,       2.669316034,    -0.02624067947,       5.104371273,     0.04411999881,       -0.26130308,                 0,                 0,                 0,     0.05679811853,     0.04411999881,       -0.26130308,                 0,      -5.922554103,    0.002306160387,     -0.4854154136,     -0.5355152401,     -0.5453164874,     -0.4671094536,      -1.230765143,     -0.7638342685
          5,           0,           2,      -3.176035662,     -0.8054459824,     -0.7945996944,       2.300380093,     -0.9129151294,       3.997785438,     0.04204385291,     -0.2517235831,                 0,                 0,                 0,     0.06315887002,     0.04204385291,     -0.2517235831,                 0,      -5.987167343,    0.002306160387,     -0.8797831025,     -0.9213154483,     -0.9428208387,     -0.8360453944,      -2.117439593,      -1.870420104
          5,           0,           3,      -3.527631699,       -1.07186826,      -1.071914393,       1.979367233,      -2.157595172,       3.001282466,      0.0398891158,     -0.2432145392,                 0,                 0,                 0,     0.06892652723,      0.0398891158,     -0.2432145392,                 0,      -6.097265741,    0.002306160387,      -1.231379139,      -1.187737725,      -1.220135537,      -1.157058255,      -3.362119635,      -2.866923076
          5,           0,           4,       -3.82641885,      -1.267129516,      -1.267975425,       1.707503323,      -2.294932649,       2.976320709,     0.03769230622,     -0.2356060136,                 0,                 0,                 0,      0.0740564288,     0.03769230622,     -0.2356060136,                 0,      -6.250772033,    0.002306160387,       -1.53016629,      -1.382998982,      -1.416196569,      -1.428922165,      -3.499457112,      -2.891884833
          5,           0,           0,      -4.045019676,      -1.406774699,      -1.397713704,       1.492023194,       -2.31118191,       2.949265548,     0.03577109075,      -0.232053266,                 0,                 0,                 0,     0.07686458165,     0.03577109075,      -0.232053266,                 0,      -6.487173332,    0.002306055728,                 0,                 0,                 0,                 0,                 0,                 0
          5,           0,           1,      -4.172952088,        -1.5046906,      -1.483651997,       1.341021727,      -2.325790241,       2.918863139,     0.03362086112,     -0.2259024581,                 0,                 0,                 0,     0.08113842698,     0.03362086112,     -0.2259024581,                 0,       -6.71911577,    0.002306055728,      -0.127932412,    -0.09791590103,    -0.08593829321,     -0.1510014676,    -0.01460833172,    -0.03040240955
          5,           0,           2,      -4.239689292,      -1.574391993,      -1.543334071,        1.24922912,      -2.339459158,       2.876464223,     0.03156037092,     -0.2202331281,                 0,                 0,                 0,     0.08515687938,     0.03156037092,     -0.2202331281,                 0,      -6.978153983,    0.002306055728,     -0.1946696158,     -0.1676172944,     -0.1456203669,     -0.2427940744,    -0.02827724852,    -0.07280132498
          5,           0,           3,      -4.279340442,      -1.625318372,      -1.586265714,       1.195134678,      -2.352543463,       2.861399225,     0.02965210476,     -0.2150736999,                 0,                 0,                 0,     0.08892992191,     0.02965210476,     -0.2150736999,                 0,      -7.253235533,    0.002306055728,     -0.2343207661,     -0.2185436728,     -0.1885520101,     -0.2968885164,    -0.04136155344,    -0.08786632326
          5,           0,           4,      -4.307782532,      -1.663726636,      -1.618487043,       1.160153294,       -2.36536726,       2.858261571,      0.0279249414,     -0.2101647467,                 0,                 0,                 0,     0.09257941642,      0.0279249414,     -0.2101647467,                 0,      -7.526058646,    0.002306055728,     -0.2627628558,     -0.2569519376,     -0.2207733388,        -0.3318699,    -0.05418535019,    -0.09100397681
          6,           0,           0,      -2.229997495,      0.1666240797,      0.1913283725,       3.204531444,      0.8055164608,       5.270555062,     0.02487298499,     -0.1902414955,                 0,                 0,                 0,      0.1001306796,     0.02487298499,     -0.1902414955,                 0,      -7.648518888,    0.002309659882,                 0,                 0,                 0,                 0,                 0,                 0
          6,           0,           1,      -2.766823122,      -0.388621567,     -0.3704917374,        2.68717661,     -0.2635854601,       4.393908419,     0.02331890668,       -0.18243456,                 0,                 0,                 0,      0.1042338304,     0.02331890668,       -0.18243456,                 0,       -7.82346113,    0.002309659882,     -0.5368256271,     -0.5552456467,     -0.5618201099,     -0.5173548348,      -1.069101921,     -0.8766466431
          6,           0,           2,      -3.232243824,     -0.7988626044,       -0.79967719,       2.250126146,      -1.353900535,       3.157985904,     0.02222874901,     -0.1780371322,                 0,                 0,                 0,      0.1071222658,     0.02222874901,     -0.1780371322,                 0,       -8.00931857,    0.002693832645,       -1.00224633,     -0.9654866841,     -0.9910055624,     -0.9544052988,      -2.159416996,      -2.112569159
          6,           0,           3,       -3.64121577,      -1.088838981,      -1.111510656,       1.876091366,      -2.365012704,       2.880709562,     0.02136975081,     -0.1745433104,                 0,                 0,                 0,      0.1093607987,     0.02136975081,     -0.1745433104,                 0,      -8.167774715,    0.002693832645,      -1.411218275,      -1.255463061,      -1.302839028,      -1.328440079,      -3.170529165,        -2.3898455
          6,           0,           4,      -3.960244946,      -1.288068186,      -1.324733888,       1.578195204,      -2.404229404,       2.852957978,     0.02066899592,     -0.1715145323,                 0,                 0,                 0,      0.1110074348,     0.02066899592,     -0.1715145323,                 0,      -8.298155024,    0.002693832645,      -1.730247451,      -1.454692266,       -1.51606226,       -1.62633624,      -3.209745865,      -2.417597084
          6,           0,           0,      -4.161125336,      -1.427171458,      -1.468673783,       1.365651678,      -2.418239366,       2.822694878,     0.02024997365,     -0.1709331459,                 0,                 0,                 0,      0.1109583914,     0.02024997365,     -0.1709331459,                 0,      -8.441153991,    0.002693268955,                 0,                 0,                 0,                 0,                 0,                 0
          6,           0,           1,      -4.266363645,      -1.529945579,      -1.571133576,       1.234615878,      -2.431018096,       2.791678992,     0.01973636959,     -0.1686688273,                 0,                 0,                 0,      0.1116236314,     0.01973636959,     -0.1686688273,                 0,      -8.546091847,    0.002693268955,     -0.1052383089,     -0.1027741213,     -0.1024597936,     -0.1310357996,    -0.01277872978,    -0.03101588596
          6,           0,           2,      -4.322203075,      -1.609182431,      -1.647102555,       1.160574049,      -2.442847746,       2.762553897,     0.01926795056,     -0.1667869819,                 0,                 0,                 0,      0.1118363675,     0.01926795056,     -0.1667869819,                 0,      -8.656186934,    0.002693268955,     -0.1610777398,     -0.1820109735,     -0.1784287724,     -0.2050776295,    -0.02460837984,     -0.0601409805
          6,           0,           3,      -4.355907524,      -1.671383848,      -1.704039378,       1.117446268,      -2.453962338,       2.757221574,     0.01883395405,     -0.1653998233,                 0,                 0,                 0,      0.1115952447,     0.01883395405,     -0.1653998233,                 0,      -8.782002064,    0.002693268955,     -0.1947821887,     -0.2442123896,     -0.2353655949,     -0.2482054098,    -0.03572297194,    -0.06547330375
          6,           0,           4,      -4.378265458,      -1.721086592,      -1.747082607,       1.090348723,      -2.464695537,       2.768633261,     0.01841328151,     -0.1643904403,                 0,                 0,                 0,      0.1110239953,     0.01841328151,     -0.1643904403,                 0,      -8.927818766,    0.002693268955,     -0.2171401222,     -0.2939151342,     -0.2784088242,     -0.2753029548,    -0.04645617022,    -0.05406161641
          7,           0,           0,      -2.177745178,       0.218361912,      0.2317483564,       3.257347134,      0.6492352961,       4.713861544,      0.0167512053,     -0.1507582866,                 0,                 0,                 0,      0.1131976541,      0.0167512053,     -0.1507582866,                 0,      -8.999847108,     0.00272002564,                 0,                 0,                 0,                 0,                 0,                 0
          7,           0,           1,      -2.755857822,     -0.3786854295,     -0.3641080263,       2.700789873,     -0.5375735784,       3.594162284,     0.01609981079,     -0.1468636883,                 0,                 0,                 0,      0.1130888301,     0.01609981079,     -0.1468636883,                 0,      -9.122075425,     0.00272002564,     -0.5781126449,     -0.5970473415,     -0.5958563826,     -0.5565572618,      -1.186808874,       -1.11969926
          7,           0,           2,      -3.249702237,     -0.8326343834,     -0.8367599554,       2.239431671,      -1.941213207,       2.878774415,     0.01571601942,      -0.146280453,                 0,                 0,                 0,      0.1119582143,     0.01571601942,      -0.146280453,                 0,      -9.307729208,     0.00272002564,      -1.071957059,      -1.050996295,      -1.068508312,      -1.017915463,      -2.590448503,      -1.835087129
          7,           0,           3,      -3.651137361,      -1.145507209,      -1.187582627,       1.870308499,      -2.482734212,       2.870149264,     0.01541863162,     -0.1466375595,                 0,                 0,                 0,      0.1103905914,     0.01541863162,     -0.1466375595,                 0,      -9.510413322,     0.00272002564,      -1.473392184,      -1.363869121,      -1.419330983,      -1.387038636,      -3.131969508,       -1.84371228
          7,           0,           4,      -3.924736853,      -1.357358226,       -1.42964986,       1.604865081,      -2.498884556,       2.864907321,     0.01516168289,     -0.1473232723,                 0,                 0,                 0,      0.1085414734,     0.01516168289,     -0.1473232723,                 0,      -9.716815297,     0.00272002564,      -1.746991675,      -1.575720138,      -1.661398217,      -1.652482054,      -3.148119852,      -1.848954223
          7,           0,           0,      -4.083652114,      -1.512157112,      -1.589740927,       1.431928194,      -2.511518817,       2.848092884,     0.01498264856,     -0.1489114747,                 0,                 0,                 0,      0.1061074271,     0.01498264856,     -0.1489114747,                 0,      -9.938928627,    0.002719898968,                 0,                 0,                 0,                 0,                 0,                 0
          7,           0,           1,      -4.175218158,      -1.630900105,      -1.693568177,       1.323020978,      -2.523005977,       2.824313098,     0.01475720615,     -0.1500876287,                 0,                 0,                 0,       0.103679093,     0.01475720615,     -0.1500876287,                 0,      -10.17046365,    0.002719898968,    -0.09156604337,     -0.1187429929,     -0.1038272503,     -0.1089072158,    -0.01148715982,     -0.0237797857
