VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   
          2,           0,           0,      -3.937003484,      -1.627125519,      -2.272228667,      -1.678316871,       1.472077003,      -8.407839263,      0.2931418479,      0.2759362959,    0.002349408898,      0.2887888596,     -0.0841469745,     -0.2798091985,      0.2782987172,    0.002349408898,      0.2908999938,      0.9413063946,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          2,           0,           1,      -4.179123182,      -1.938384299,      -2.418588825,      -1.916561706,       1.219226431,      -8.563838815,      0.2617938579,      0.2788995452,    0.003283707522,      0.2884193768,    -0.08743855309,     -0.2474658177,      0.2468386041,    0.003283707522,       0.292218555,       1.065340293,              -nan,     -0.2421196976,     -0.3112587799,     -0.1463601579,     -0.2382448348,     -0.2528505718,     -0.1559995516
          2,           0,           2,      -4.358713368,      -2.244372212,       -2.57171633,      -2.174977222,       1.034836101,      -8.806936472,      0.2449915493,      0.2803144545,    0.003766356569,      0.2880607484,    -0.08901109162,     -0.2301405649,      0.2299852719,    0.003766356569,      0.2927521603,       1.144180096,              -nan,     -0.4217098841,     -0.6172466924,     -0.2994876633,      -0.496660351,     -0.4372409018,     -0.3990972088
          2,           0,           3,      -4.442590393,      -2.394337632,      -2.758646382,      -2.304237614,      0.9481513717,      -8.818185378,       0.218620376,      0.2828266315,    0.004582246163,       0.287717874,    -0.09142937153,     -0.2029338674,      0.2035187621,    0.004582246163,      0.2938807338,       1.293688341,              -nan,     -0.5055869088,     -0.7672121122,     -0.4864177146,     -0.6259207425,     -0.5239256312,     -0.4103461142
          2,           0,           4,      -4.548877296,      -2.546528976,      -2.868063999,      -2.450909106,      0.8422989328,       -9.01804974,      0.2052702763,      0.2841464569,    0.004996329846,      0.2875903304,    -0.09260638079,     -0.1891534883,       0.190117884,    0.004996329846,      0.2945000603,       1.384255246,              -nan,     -0.6118738111,     -0.9194034565,     -0.5958353323,     -0.7725922352,       -0.62977807,     -0.6102104767
          2,           0,           0,      -4.617569212,      -2.632740365,      -2.985858714,      -2.540158549,      0.7715403449,      -9.038801913,      0.1855431887,      0.2863240438,    0.005662892362,      0.2875666828,    -0.09431793824,     -0.1687630463,      0.1703038656,    0.005662892362,      0.2956422269,       1.543166558,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          2,           0,           1,      -4.726656826,      -2.749993292,      -3.077798926,       -2.67984869,      0.6624953268,      -9.133203043,      0.1591142043,      0.2896921032,    0.006665130778,      0.2878447122,    -0.09650211366,     -0.1413498926,      0.1437348306,    0.006665130778,      0.2976224843,       1.820655198,              -nan,     -0.1090876134,     -0.1172529276,    -0.09194021168,     -0.1396901411,     -0.1090450181,    -0.09440113019
          2,           0,           2,      -4.882919848,      -2.896721698,      -3.168340377,      -2.880940284,      0.5103993289,      -9.361623252,      0.1469010618,      0.2913369589,    0.007142302002,      0.2880292195,    -0.09744974312,     -0.1286518929,      0.1314523407,    0.007142302002,      0.2986258993,       1.983218878,              -nan,     -0.2653506361,     -0.2639813334,     -0.1824816623,     -0.3407817351,     -0.2611410159,     -0.3228213388
          2,           0,           3,      -4.970643603,      -2.971937887,      -3.305798008,      -2.969236831,      0.4225647997,       -9.38525539,      0.1316262179,      0.2936977423,    0.007805124319,      0.2884442486,    -0.09861925381,     -0.1126936718,      0.1160748766,    0.007805124319,      0.3001840238,       2.231301233,              -nan,     -0.3530743905,     -0.3391975219,     -0.3199392938,     -0.4290782825,     -0.3489755452,     -0.3464534773
          2,           0,           4,      -5.055077574,      -3.023897825,      -3.386985412,       -2.99585127,        0.34014187,      -9.510935321,      0.1248447724,      0.2948188048,    0.008106683602,      0.2886770566,    -0.09912861905,     -0.1055866685,       0.109244053,    0.008106683602,      0.3009486364,       2.361482976,              -nan,     -0.4375083617,     -0.3911574599,     -0.4011266975,     -0.4556927212,     -0.4313984749,     -0.4721334079
          3,           0,           0,      -3.581303357,      -1.303002823,      -1.834411821,      -1.328590962,        1.82099298,      -8.064695786,      0.1152828687,      0.2989845428,     0.00863258302,      0.2913230079,       -0.10098625,    -0.09533689483,     0.09947723561,     0.00863258302,      0.3046082341,       2.593486319,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          3,           0,           1,      -3.934934734,      -1.771075537,      -2.140371875,      -1.715273637,       1.457167993,      -8.379268955,      0.1067404945,      0.3033783781,    0.009210178411,      0.2938204242,      -0.102996147,    -0.08604070259,     0.09071661279,    0.009210178411,      0.3085489745,       2.842205104,              -nan,     -0.3536313766,     -0.4680727133,     -0.3059600539,      -0.386682675,     -0.3638249869,      -0.314573169
          3,           0,           2,      -4.257396414,      -2.210991444,      -2.427243324,      -2.152258266,       1.138224705,      -8.723837431,      0.1019767297,      0.3077415659,    0.009666961598,      0.2964577588,      -0.105155669,    -0.08067445596,     0.08573102505,    0.009666961598,      0.3126568664,       3.017762647,              -nan,     -0.6760930574,     -0.9079886203,     -0.5928315026,     -0.8236673041,     -0.6827682752,     -0.6591416452
          3,           0,           3,      -4.537683481,      -2.538332515,      -2.730464937,      -2.498770721,      0.8637628891,      -9.060594777,      0.1001656258,      0.3099748015,    0.009875387626,      0.2978619535,     -0.1062846886,    -0.07858989734,     0.08380552464,    0.009875387626,      0.3147922556,       3.094622522,              -nan,     -0.9563801242,      -1.235329691,     -0.8960531165,      -1.170179759,     -0.9572300912,     -0.9958989912
          3,           0,           4,      -4.708108257,      -2.723123534,       -2.95950988,      -2.669417288,      0.6911798487,      -9.158316257,     0.09853979506,      0.3134754033,     0.01019383065,      0.3001688507,     -0.1080386598,    -0.07660157062,     0.08199871471,     0.01019383065,      0.3182029705,       3.181206162,              -nan,        -1.1268049,       -1.42012071,      -1.125098059,      -1.340826326,      -1.129813132,      -1.093620471
          3,           0,           0,      -4.882431239,      -2.882107478,      -3.126762211,      -2.807344947,      0.5153807153,      -8.900747947,     0.09637857107,      0.3027722205,     0.01059948733,      0.2878203552,     -0.1079582707,    -0.07628370529,      0.0804006139,     0.01059948733,      0.3074013464,       3.141488997,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          3,           0,           1,      -4.259191657,       -2.20846909,      -3.098484061,      -2.085835445,       1.140277545,      -9.201081966,     0.09635219047,      0.3024911636,     0.01060707523,      0.2874501059,     -0.1078962354,    -0.07630550005,     0.08038897884,     0.01060707523,       0.307119294,       3.139432141,              -nan,                 0,                 0,                 0,                 0,                 0,     -0.3003340186
          3,           0,           2,      -4.304806186,      -2.251117071,      -3.119237191,      -2.105531113,       1.093500004,      -9.162010684,     0.09631825229,      0.3020823672,     0.01061947831,      0.2868958081,     -0.1078121828,    -0.07633802725,     0.08037648192,     0.01061947831,      0.3067092816,       3.136294108,              -nan,    -0.04561452992,    -0.04264798094,    -0.02075313028,    -0.01969566786,    -0.04677754188,     -0.2612627372
          3,           0,           3,      -4.371316202,      -2.310449366,      -3.142928477,      -2.138618836,       1.026437048,      -9.111279721,     0.09626043521,      0.3014300066,     0.01064106336,      0.2860207857,      -0.107720144,     -0.0763843378,       0.080352886,     0.01064106336,      0.3060547891,       3.131400828,              -nan,     -0.1121245455,     -0.1019802762,    -0.04444441591,    -0.05278339069,     -0.1138404974,     -0.2105317743
          3,           0,           4,      -4.465942292,      -2.395406128,      -3.167351661,        -2.2069943,      0.9318699209,      -9.098607935,     0.09618275781,      0.3004748658,     0.01068026811,      0.2848050235,     -0.1076408611,    -0.07648278783,     0.08032530325,     0.01068026811,       0.305096892,       3.123999276,              -nan,     -0.2067506351,     -0.1869370381,    -0.06886760018,     -0.1211588543,     -0.2084076245,     -0.1978599884
          4,           0,           0,      -3.401976041,      -1.151315044,      -1.589123768,      -1.168431009,       1.996862308,      -7.880514793,     0.09931150835,      0.3082191211,     0.01097512061,      0.2933714505,     -0.1103668366,    -0.07894793431,     0.08304446295,     0.01097512061,      0.3129942802,       3.103558955,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          4,           0,           1,      -3.816579423,      -1.702758357,      -2.014116031,      -1.655708928,       1.577387228,      -8.300079639,      0.1040208764,       0.322972796,     0.01127170533,      0.3069413768,     -0.1140941226,    -0.08187233644,     0.08697522932,     0.01127170533,      0.3279742051,       3.104884395,              -nan,     -0.4146033818,     -0.5514433131,     -0.4249922635,     -0.4872779198,     -0.4194750798,      -0.419564846
          4,           0,           2,      -4.202729402,      -2.191907837,      -2.369306436,      -2.136887504,       1.198072284,      -8.764929762,      0.1061312058,      0.3290736099,     0.01137004915,      0.3121396003,     -0.1155812397,    -0.08328344625,      0.0887633746,     0.01137004915,      0.3341771041,       3.100630088,              -nan,     -0.8007533608,      -1.040592793,     -0.7801826683,     -0.9684564951,     -0.7987900242,     -0.8844149687
          4,           0,           3,       -4.44692183,      -2.477581149,        -2.6705466,      -2.396066601,      0.9537573419,      -8.953236106,      0.1090401598,      0.3352913141,     0.01146838369,      0.3168975369,     -0.1170662447,    -0.08560291385,     0.09134293255,     0.01146838369,        0.34053853,       3.074934176,              -nan,      -1.044945789,      -1.326266105,      -1.081422832,      -1.227635592,      -1.043104966,      -1.072721313
          4,           0,           4,      -4.712290199,      -2.742953928,       -2.92127999,      -2.642135025,      0.6874682441,       -9.16741584,       0.112161792,      0.3415810059,     0.01162911912,      0.3217593667,     -0.1185740529,    -0.08830037294,     0.09413110963,     0.01162911912,      0.3469829756,       3.045431066,              -nan,      -1.310314157,      -1.591638883,      -1.332156222,      -1.473704017,      -1.309394064,      -1.286901047
          4,           0,           0,      -4.977501397,      -2.962993416,      -3.127957887,      -2.892369734,      0.4230735666,      -9.468310185,      0.1132251138,      0.3443408155,     0.01171930461,      0.3239122689,     -0.1192187945,    -0.08920885439,     0.09504853686,     0.01171930461,       0.349794653,       3.041205294,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          4,           0,           1,      -5.146266763,       -3.08966583,      -3.327291616,      -3.037865367,      0.2510809137,      -9.548893721,      0.1138117213,       0.348178453,     0.01188422217,       0.327016051,     -0.1200411325,    -0.08958589933,     0.09543349404,     0.01188422217,      0.3536577318,       3.059249513,              -nan,     -0.1687653662,     -0.1266724142,     -0.1993337282,      -0.145495633,     -0.1719926528,    -0.08058353536
          4,           0,           2,       -5.31744366,      -3.201598413,      -3.494202456,      -3.178751884,     0.07867329058,      -9.686534282,      0.1137958464,      0.3499774368,     0.01196927472,      0.3284601631,     -0.1203965676,    -0.08946666711,     0.09532348936,     0.01196927472,      0.3554534193,       3.075485159,              -nan,     -0.3399422628,      -0.238604997,     -0.3662445688,       -0.28638215,      -0.344400276,     -0.2182240963
          4,           0,           3,      -5.407032676,      -3.260960111,      -3.615325076,      -3.248366424,    -0.01414299771,        -9.6968551,      0.1132021702,      0.3524176114,     0.01209714518,      0.3304527344,     -0.1208124518,    -0.08872207048,     0.09460291786,     0.01209714518,      0.3578591791,       3.113170099,              -nan,     -0.4295312796,     -0.2979666957,     -0.4873671883,     -0.3559966899,     -0.4372165643,     -0.2285449145
          4,           0,           4,      -5.491438287,      -3.318953613,      -3.720945419,      -3.316653629,     -0.1006082004,       -9.74311677,      0.1127571914,      0.3535285871,      0.0121576362,      0.3313664939,     -0.1209779647,     -0.0882006692,     0.09410040494,      0.0121576362,      0.3589453439,       3.135308557,              -nan,     -0.5139368904,     -0.3559601976,     -0.5929875322,      -0.424283895,      -0.523681767,     -0.2748065846
          5,           0,           0,      -3.279716334,      -1.053966228,      -1.424127771,      -1.069445605,       2.118200409,      -7.750701707,       0.112225768,       0.357325175,     0.01226806459,       0.334833911,     -0.1220045579,    -0.08743837422,     0.09337101175,     0.01226806459,      0.3627089162,       3.183985117,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          5,           0,           1,      -3.741584405,      -1.660066012,      -1.928061916,      -1.603594439,       1.654126374,      -8.257320277,       0.109549187,      0.3615148443,     0.01240851253,      0.3384415247,     -0.1225655238,    -0.08447599176,     0.09047882861,     0.01240851253,      0.3667527623,       3.300023068,              -nan,     -0.4618680709,     -0.6060997838,     -0.5039341456,     -0.5341488338,     -0.4640740356,     -0.5066185697
          5,           0,           2,      -4.182779246,       -2.20093959,      -2.326976755,      -2.116726062,        1.21945863,      -8.735357954,      0.1045567583,      0.3685546105,      0.0126259165,      0.3444579771,     -0.1232871145,       -0.07900854,      0.0851248089,      0.0126259165,      0.3735215972,       3.524923846,              -nan,      -0.903062912,      -1.146973362,     -0.9028489843,      -1.047280457,      -0.898741779,     -0.9846562469
          5,           0,           3,      -4.627900758,      -2.650124661,      -2.730442463,      -2.587060466,      0.7820798917,      -9.206962315,      0.1019750718,      0.3722643572,     0.01274109363,      0.3476525878,     -0.1236946058,    -0.07617775196,      0.0823525074,     0.01274109363,      0.3770911447,       3.650542732,              -nan,      -1.348184425,      -1.596158433,      -1.306314692,      -1.517614861,      -1.336120518,      -1.456260608
          5,           0,           4,      -4.941426018,      -2.938142882,      -3.065854193,      -2.907860794,      0.4653205494,      -9.398084379,     0.09816827797,      0.3778379277,       0.012937472,       0.352420695,     -0.1243697691,    -0.07201271776,     0.07825923251,       0.012937472,      0.3824578446,       3.848880061,              -nan,      -1.661709684,      -1.884176654,      -1.641726422,      -1.838415188,       -1.65287986,      -1.647382672
          5,           0,           0,      -5.234727618,      -3.182364117,      -3.344643874,        -3.2238554,      0.1670442087,      -9.605126642,      0.0963364679,      0.3804294439,     0.01303571278,      0.3546244603,     -0.1246884052,    -0.07001705599,     0.07629430339,     0.01303571278,      0.3849499397,       3.948966079,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          5,           0,           1,       -5.40132775,      -3.323143561,      -3.562144335,      -3.396286937,   -0.007529930678,      -9.665279218,     0.09544309467,      0.3816757007,     0.01308471665,      0.3556769017,     -0.1248434746,    -0.06904572527,     0.07533693046,     0.01308471665,       0.386147733,       3.998987061,              -nan,     -0.1666001323,     -0.1407794439,     -0.2175004613,     -0.1724315371,     -0.1745741393,    -0.06015257617
          5,           0,           2,      -5.481647363,      -3.393806198,        -3.6901389,      -3.479713878,    -0.09361871703,        -9.6712811,     0.09414096347,      0.3834458381,     0.01315899922,      0.3571533202,     -0.1250622391,    -0.06763601212,     0.07394394195,     0.01315899922,      0.3878472963,       4.073102972,              -nan,     -0.2469197448,     -0.2114420811,      -0.345495026,     -0.2558584781,     -0.2606629257,    -0.06615445807
          5,           0,           3,      -5.553088179,      -3.460768986,      -3.814521926,      -3.540876982,     -0.1680265483,       -9.67764314,     0.09236394309,      0.3857049456,     0.01326026215,      0.3589990451,     -0.1253232112,      -0.065728459,     0.07205112436,     0.01326026215,      0.3900103057,       4.175925504,              -nan,     -0.3183605613,     -0.2784048687,     -0.4698780519,     -0.3170215818,      -0.335070757,    -0.07251649818
          5,           0,           4,       -5.61160857,       -3.52171577,       -3.92124416,      -3.573117011,     -0.2272547761,      -9.696504995,     0.09153302094,      0.3867068543,     0.01330618603,      0.3598029818,     -0.1254324677,    -0.06484168198,     0.07116890512,     0.01330618603,      0.3909673542,        4.22477976,              -nan,     -0.3768809519,     -0.3393516531,      -0.576600286,     -0.3492616106,     -0.3942989848,    -0.09137835335
          6,           0,           0,      -3.192448083,     -0.9864303651,      -1.298492434,     -0.9907280959,       2.204800147,      -7.658652589,     0.09081577798,       0.389996182,     0.01338659543,       0.362763466,      -0.126285193,    -0.06395912619,       0.070280495,     0.01338659543,      0.3942146363,        4.29436592,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          6,           0,           1,      -3.696718808,      -1.638000445,      -1.859924178,      -1.559648499,       1.699541352,      -8.237863358,     0.08832093337,      0.3936711147,     0.01348231264,      0.3658038433,     -0.1267925854,    -0.06130210018,     0.06759673836,     0.01348231264,      0.3977539626,       4.457279828,              -nan,     -0.5042707252,     -0.6515700796,     -0.5614317442,     -0.5689204027,     -0.5052587945,     -0.5792107687
          6,           0,           2,      -4.174474693,      -2.202165993,      -2.299151966,      -2.110938812,       1.229577889,      -8.756965529,     0.08343701405,      0.3999485296,     0.01361923166,      0.3709730568,     -0.1274200851,    -0.05616040815,     0.06239097778,     0.01361923166,      0.4037671699,       4.793418534,              -nan,     -0.9820266105,      -1.215735628,      -1.000659532,      -1.120210716,     -0.9752222584,       -1.09831294
          6,           0,           3,      -4.649804659,      -2.685204277,      -2.739672567,      -2.620488657,      0.7622769821,      -9.229609925,     0.08086808895,      0.4033064869,     0.01369016798,      0.3737577942,     -0.1277801595,     -0.0534564133,      0.0596498314,     0.01369016798,      0.4069860782,       4.987214266,              -nan,      -1.457356576,      -1.698773912,      -1.441180133,      -1.629760561,      -1.442523165,      -1.570957336
          6,           0,           4,      -4.980689395,      -3.016863957,      -3.099562669,      -2.972704953,      0.4265028618,      -9.405167608,     0.07716440419,      0.4084570748,     0.01380781499,      0.3780616206,     -0.1283982686,     -0.0495652172,     0.05568166146,     0.01380781499,      0.4119357715,       5.293335432,              -nan,      -1.788241312,      -2.030433591,      -1.801070235,      -1.981976858,      -1.778297285,      -1.746515019
          6,           0,           0,      -5.261799179,      -3.283567676,      -3.405613794,      -3.291326778,      0.1374581239,      -9.558430758,     0.07543999966,      0.4109016423,     0.01386569029,      0.3801035203,     -0.1286996458,    -0.04775825406,     0.05383168139,     0.01386569029,      0.4142867404,       5.446734413,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          6,           0,           1,      -5.405639574,      -3.423764383,      -3.633586937,      -3.440746238,    -0.01440390585,      -9.580812628,     0.07322047428,      0.4141807192,     0.01394595608,      0.3828290083,     -0.1291084126,    -0.04544675365,     0.05144358417,     0.01394595608,      0.4174451625,        5.65662437,              -nan,     -0.1438403958,      -0.140196707,     -0.2279731428,     -0.1494194596,     -0.1518620297,    -0.02238186998
          6,           0,           2,      -5.511317092,      -3.516101717,      -3.821471518,      -3.505026276,     -0.1234936439,      -9.611435292,     0.07223091364,       0.415653832,     0.01398159885,      0.3840487727,     -0.1292885303,    -0.04442150096,     0.05037828292,     0.01398159885,      0.4188644668,        5.75451439,              -nan,     -0.2495179132,     -0.2325340404,     -0.4158577234,     -0.2136994983,     -0.2609517678,    -0.05300453423
          6,           0,           3,      -5.559208029,      -3.560802373,      -3.937543494,      -3.527019231,     -0.1737194195,      -9.611226976,     0.07099201312,      0.4175308726,     0.01402454767,      0.3855861013,     -0.1295007764,    -0.04314957239,     0.04904284356,     0.01402454767,       0.420674096,       5.881378119,              -nan,     -0.2974088501,     -0.2772346967,        -0.5319297,     -0.2356924533,     -0.3111775434,    -0.05279621846
          6,           0,           4,      -5.601532726,      -3.593537222,      -4.024036564,      -3.539620371,     -0.2170634379,      -9.608253247,     0.06965379453,      0.4195589302,     0.01405734308,      0.3872092517,      -0.129672871,    -0.04179935783,     0.04760031861,     0.01405734308,      0.4226293373,       6.023489934,              -nan,     -0.3397335473,     -0.3099695462,     -0.6184227699,     -0.2482935927,     -0.3545215618,    -0.04982248958
          7,           0,           0,      -3.127070869,     -0.9307282198,      -1.198964024,     -0.9297520228,       2.269846021,      -7.590737274,      0.0698220851,      0.4222069274,      0.0140685099,      0.3896469213,     -0.1304138884,    -0.04189819866,     0.04762979308,      0.0140685099,      0.4252825131,       6.046896578,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          7,           0,           1,      -3.662116142,      -1.611638717,      -1.807628869,      -1.526520088,       1.735161488,      -8.224271843,     0.06852029996,      0.4252762827,     0.01407286564,      0.3922466804,      -0.130791527,    -0.04057046599,     0.04616915435,     0.01407286564,      0.4282795318,       6.206573569,              -nan,     -0.5350452732,      -0.680910497,     -0.6086648449,     -0.5967680648,     -0.5346845337,     -0.6335345683
          7,           0,           2,      -4.164727604,       -2.20305779,      -2.279335738,      -2.103803411,       1.241105923,      -8.767652218,     0.06527180232,      0.4310044367,     0.01408775542,      0.3970110675,     -0.1311553593,    -0.03729186564,     0.04262532025,     0.01408775542,      0.4338298223,       6.603225609,              -nan,      -1.037656735,      -1.272329571,      -1.080371715,      -1.174051388,      -1.028740099,      -1.176914944
          7,           0,           3,      -4.659262282,       -2.71916483,      -2.745301917,      -2.635074138,      0.7543697627,      -9.227577872,     0.06347004879,      0.4341363622,     0.01410065899,      0.3996472621,     -0.1313646831,    -0.03547193337,     0.04066212364,     0.01410065899,      0.4368631591,       6.840019355,              -nan,      -1.532191413,       -1.78843661,      -1.546337893,      -1.705322116,      -1.515476259,      -1.636840598
          7,           0,           4,      -4.998787024,      -3.070505266,      -3.123270183,      -3.002189874,      0.4088943115,      -9.412053518,     0.06254150104,      0.4357642024,     0.01410887368,      0.4010190091,     -0.1314816324,    -0.03453351661,     0.03964965386,     0.01410887368,       0.438440172,       6.967600636,              -nan,      -1.871716155,      -2.139777046,      -1.924306159,      -2.072437851,       -1.86095171,      -1.821316243
          7,           0,           0,      -5.186224008,      -3.260276584,      -3.364972976,      -3.225366232,      0.2095434229,      -9.450322244,     0.06111556474,      0.4383042953,     0.01412606069,        0.40315676,     -0.1316660026,    -0.03309551443,     0.03809273357,     0.01412606069,       0.440902156,       7.171729446,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
