VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,    "relrms[k]"   ,    "relrms[w]"   
          0,           0,          27,       -2.20748618,      0.2433583289,      0.5924588354,        3.17779589,     -0.7585051193,       3.919945085,     0.07747174739,      0.9540553845,                 0,                 0,                 0,      0.2076913748,     0.01073149073,      0.9571355094,                 0,       12.31488144,              -nan,     -0.9320721092,     -0.8257745539,     -0.7710986021,     -0.9387337744,      -1.925806092,      -0.819972172
          0,           0,          28,      -2.244662483,      0.2240756267,       0.556101469,       3.116440083,      -0.800353621,        4.00015198,     0.07988049434,      0.9839274349,                 0,                 0,                 0,      0.2153988211,     0.01105060119,      0.9871028187,                 0,       12.31749306,              -nan,     -0.9692484126,     -0.8450572562,     -0.8074559684,      -1.000089582,      -1.967654594,     -0.7397652773
          0,           0,          29,      -2.280736715,      0.2155576436,      0.5186256089,       3.053360851,       -0.84178915,       4.079033542,     0.08239978294,       1.015717877,                 0,                 0,                 0,      0.2233492732,     0.01134616382,       1.018991557,                 0,       12.32670573,              -nan,      -1.005322645,     -0.8535752392,     -0.8449318286,      -1.063168814,      -2.009090123,     -0.6608837154
          0,           0,          30,      -2.315174314,        0.21319251,      0.4815461808,       2.991562815,     -0.8816124894,        4.15388413,     0.08499788146,       1.049027072,                 0,                 0,                 0,      0.2314357732,      0.0116144015,       1.052400847,                 0,       12.34180257,              -nan,      -1.039760244,     -0.8559403728,     -0.8820112567,      -1.124966849,      -2.048913463,      -0.586033127
          0,           0,          31,       -2.34744124,      0.2127066693,      0.4464457482,       2.935983782,      -0.918476942,       4.222239956,     0.08763919683,         1.0833964,                 0,                 0,                 0,      0.2395447976,     0.01185179961,       1.086870702,                 0,        12.3620074,              -nan,       -1.07202717,     -0.8564262136,     -0.9171116893,      -1.180545883,      -2.085777915,     -0.5176773009
          0,           0,          32,      -2.377287929,      0.2113360953,      0.4144632433,       2.892283964,     -0.9509414739,       4.284244059,     0.09028367969,        1.11830406,                 0,                 0,                 0,      0.2475547816,     0.01205480536,       1.121877799,                 0,       12.38655828,              -nan,      -1.101873859,     -0.8577967876,     -0.9490941941,      -1.224245701,      -2.118242447,      -0.455673198
          0,           0,          33,      -2.404872063,      0.2078599787,      0.3858521465,       2.864018027,     -0.9777210215,       4.339934467,     0.09288859728,       1.153191341,                 0,                 0,                 0,      0.2553413853,     0.01221976382,       1.156861806,                 0,       12.41477829,              -nan,      -1.129457993,     -0.8612729041,     -0.9777052909,      -1.252511637,      -2.145021995,     -0.3999827904
          0,           0,          34,      -2.430751425,       0.202205185,      0.3598396422,       2.850161783,     -0.9978656838,       4.389328114,     0.09540960569,       1.187478466,                 0,                 0,                 0,      0.2627799184,     0.01234288226,       1.191241266,                 0,       12.44611019,              -nan,      -1.155337355,     -0.8669276978,      -1.003717795,      -1.266367881,      -2.165166657,      -0.350589143
          0,           0,          35,      -2.455638579,      0.1949404098,      0.3349458836,        2.84600475,      -1.011073094,       4.432630358,     0.09780224286,       1.220585703,                 0,                 0,                 0,      0.2697487961,     0.01242024698,       1.224434757,                 0,        12.4801402,              -nan,      -1.180224509,      -0.874192473,      -1.028611554,      -1.270524914,      -2.178374067,     -0.3072868985
          0,           0,          36,      -2.480130519,      0.1868479111,      0.3095366324,       2.846195424,       -1.01763383,       4.470060614,      0.1000235782,       1.251955629,                 0,                 0,                 0,      0.2761332065,     0.01244791576,       1.255883221,                 0,       12.51660511,              -nan,      -1.204716448,     -0.8822849717,      -1.054020805,      -1.270334241,      -2.184934803,     -0.2698566428
          0,           0,          37,      -2.504487379,      0.1785916687,      0.2823251771,       2.846911144,       -1.01855842,       4.501727556,      0.1020340568,        1.28107564,                 0,                 0,                 0,      0.2818290028,     0.01242218771,       1.285072541,                 0,       12.55537298,              -nan,      -1.229073309,     -0.8905412141,       -1.08123226,       -1.26961852,      -2.185859393,     -0.2381897009
          0,           0,          38,      -2.528509704,      0.1705179223,       0.252671889,       2.846291964,      -1.015348103,       4.527786057,      0.1037991281,       1.307498061,                 0,                 0,                 0,      0.2867462355,     0.01233982451,       1.311553722,                 0,       12.59642624,              -nan,      -1.253095633,     -0.8986149605,      -1.110885549,      -1.270237701,      -2.182649076,     -0.2121312005
          0,           0,          39,      -2.551545681,      0.1625992404,      0.2206864865,       2.843962676,      -1.009634518,       4.548212766,      0.1052907767,       1.330857473,                 0,                 0,                 0,      0.2908124016,     0.01219836932,       1.334960284,                 0,       12.63982957,              -nan,      -1.276131611,     -0.9065336424,      -1.142870951,      -1.272566988,      -2.176935491,     -0.1917044912
          0,           0,          40,      -2.572635601,      0.1545037559,      0.1871813651,       2.840379654,      -1.003041761,       4.562854533,      0.1064888574,       1.350884265,                 0,                 0,                 0,      0.2939752523,     0.01199653313,       1.355021866,                 0,       12.68568654,              -nan,       -1.29722153,      -0.914629127,      -1.176376072,       -1.27615001,      -2.170342734,      -0.177062724
          0,           0,          41,      -2.590791206,      0.1457312692,      0.1534891609,       2.836265153,     -0.9970707576,       4.571462883,      0.1073821772,       1.367413966,                 0,                 0,                 0,      0.2962051253,     0.01173462321,       1.371573616,                 0,       12.73408681,              -nan,      -1.315377135,     -0.9234016137,      -1.210068277,      -1.280264511,      -2.164371731,     -0.1684543738
          0,           0,          42,        -2.6053059,      0.1357486548,      0.1211336114,       2.832216409,     -0.9928904461,       4.573470936,      0.1079692365,       1.380392521,                 0,                 0,                 0,      0.2974966032,     0.01141491418,       1.384561508,                 0,       12.78505402,              -nan,       -1.32989183,      -0.933384228,      -1.242423826,      -1.284313256,      -2.160191419,     -0.1664463209
          0,           0,          43,      -2.616027606,      0.1240867158,     0.09139202318,       2.828466816,     -0.9914415353,       4.568442396,      0.1082583345,        1.38987389,                 0,                 0,                 0,      0.2978687175,     0.01104192116,       1.394039947,                 0,       12.83849318,              -nan,      -1.340613536,      -0.945046167,      -1.272165414,      -1.288062848,      -2.158742508,     -0.1714748608
          0,           0,          44,      -2.623427926,      0.1103850926,     0.06489200419,       2.824842183,     -0.9934464307,       4.555924877,       0.108267374,       1.396014315,                 0,                 0,                 0,      0.2973648108,     0.01062260426,       1.400166044,                 0,       12.89413664,              -nan,      -1.348013855,     -0.9587477902,      -1.298665433,      -1.291687481,      -2.160747404,     -0.1839923797
          0,           0,          45,      -2.628436974,     0.09440642784,     0.04144232683,       2.820880452,     -0.9994891879,       4.535005334,      0.1080234562,       1.399066041,                 0,                 0,                 0,      0.2960516155,       0.010166403,       1.403193321,                 0,       12.95150229,              -nan,      -1.353022904,      -0.974726455,      -1.322115111,      -1.295649213,      -2.166790161,     -0.2049119231
          0,           0,          46,      -2.632182553,     0.07598483054,     0.02016480425,       2.815965734,      -1.010041149,       4.505448509,      0.1075619086,       1.399362922,                 0,                 0,                 0,      0.2940169155,    0.009685270306,       1.403457284,                 0,       13.00983722,              -nan,      -1.356768482,     -0.9931480523,      -1.343392633,       -1.30056393,      -2.177342122,     -0.2344687481
          0,           0,          47,      -2.635740407,     0.05504270137,  -0.0001432626902,       2.809518303,      -1.025387943,       4.465370433,      0.1069248145,       1.397305138,                 0,                 0,                 0,      0.2913664352,    0.009193271828,       1.401360071,                 0,       13.06810907,              -nan,      -1.360326336,      -1.014090181,        -1.3637007,      -1.307011362,      -2.192688916,     -0.2745468241
          0,           0,          48,      -2.639975176,     0.03155314255,    -0.02065851546,       2.801078135,      -1.045764519,       4.414570088,      0.1061590524,       1.393340337,                 0,                 0,                 0,         0.2882198,    0.008705945647,       1.397351511,                 0,       13.12502613,              -nan,      -1.364561106,       -1.03757974,      -1.384215953,      -1.315451529,      -2.213065493,     -0.3253471689
          0,           0,          49,      -2.645506879,    0.005522751954,    -0.04230800211,       2.790333417,      -1.071293937,       4.352828386,      0.1053141153,       1.387944267,                 0,                 0,                 0,      0.2847057274,    0.008239477594,       1.391909646,                 0,        13.1790906,              -nan,      -1.370092808,      -1.063610131,       -1.40586544,      -1.326196247,       -2.23859491,     -0.3870888707
